"Date and Time Run 1","Time (s) Run 1","Force, 964-462 (N) Run 1","Acceleration - x, 964-462 (m/s²) Run 1","Acceleration - y, 964-462 (m/s²) Run 1","Acceleration - z, 964-462 (m/s²) Run 1","Acceleration - resultant, 964-462 (m/s²) Run 1","Force, 946-449 (N) Run 1","Acceleration - x, 946-449 (m/s²) Run 1","Acceleration - y, 946-449 (m/s²) Run 1","Acceleration - z, 946-449 (m/s²) Run 1","Acceleration - resultant, 946-449 (m/s²) Run 1","Force, 969-321 (N) Run 1","Acceleration - x, 969-321 (m/s²) Run 1","Acceleration - y, 969-321 (m/s²) Run 1","Acceleration - z, 969-321 (m/s²) Run 1","Acceleration - resultant, 969-321 (m/s²) Run 1","Force, 966-489 (N) Run 1","Acceleration - x, 966-489 (m/s²) Run 1","Acceleration - y, 966-489 (m/s²) Run 1","Acceleration - z, 966-489 (m/s²) Run 1","Acceleration - resultant, 966-489 (m/s²) Run 1"
03/29/2026 03:51:56 pm,176.550,-0.27,0.0,0.0,10.0,10.0,-0.15,-0.3,-0.3,10.1,10.1,-0.25,-0.3,-0.1,10.0,10.0,0.96,-0.2,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.560,-0.25,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.8,9.8,0.97,-0.2,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.570,-0.24,0.0,0.0,9.6,9.6,-0.15,-0.4,-0.2,9.7,9.7,-0.27,-0.3,-0.1,9.8,9.8,0.97,-0.2,0.0,9.7,9.8
03/29/2026 03:51:56 pm,176.580,-0.26,0.0,0.0,9.6,9.6,-0.15,-0.4,-0.2,9.7,9.7,-0.28,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.590,-0.25,0.0,0.0,9.8,9.8,-0.12,-0.4,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.600,-0.25,0.0,0.0,10.0,10.0,-0.14,-0.3,-0.3,10.0,10.0,-0.26,-0.3,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.610,-0.26,0.0,0.0,10.0,10.0,-0.14,-0.3,-0.3,10.1,10.1,-0.25,-0.3,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.620,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,10.0,10.0,-0.27,-0.3,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.630,-0.27,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.98,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.640,-0.27,0.0,0.0,9.7,9.7,-0.13,-0.3,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.98,-0.2,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.650,-0.26,0.0,0.0,9.7,9.7,-0.13,-0.4,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.99,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.660,-0.26,0.0,0.0,9.8,9.8,-0.14,-0.4,-0.3,9.9,9.9,-0.28,-0.3,-0.1,9.9,9.9,0.98,-0.2,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.670,-0.27,0.0,0.0,10.0,10.0,-0.14,-0.4,-0.3,10.0,10.0,-0.24,-0.3,-0.1,10.0,10.0,0.97,-0.2,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.680,-0.26,0.0,0.0,10.0,10.0,-0.13,-0.3,-0.3,10.0,10.0,-0.24,-0.3,-0.1,10.0,10.0,0.97,-0.2,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.690,-0.26,0.0,0.0,9.9,9.9,-0.12,-0.4,-0.3,9.9,9.9,-0.25,-0.3,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.700,-0.26,0.0,0.0,9.8,9.8,-0.13,-0.4,-0.2,9.8,9.8,-0.25,-0.3,-0.1,9.8,9.8,0.98,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.710,-0.26,0.0,0.0,9.7,9.7,-0.15,-0.4,-0.3,9.8,9.8,-0.25,-0.2,-0.1,9.8,9.8,0.99,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.720,-0.27,0.0,-0.1,9.8,9.8,-0.15,-0.3,-0.3,9.9,9.9,-0.24,-0.2,-0.1,9.9,9.9,0.99,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.730,-0.27,0.0,0.0,9.9,9.9,-0.13,-0.3,-0.3,10.0,10.0,-0.26,-0.2,-0.1,10.0,10.0,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.740,-0.27,0.0,0.0,10.0,10.0,-0.13,-0.3,-0.3,10.0,10.1,-0.25,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.750,-0.27,0.0,-0.1,10.0,10.0,-0.12,-0.3,-0.3,10.1,10.1,-0.27,-0.3,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.760,-0.30,0.0,-0.1,9.9,9.9,-0.13,-0.3,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.770,-0.28,0.0,0.0,9.7,9.7,-0.15,-0.3,-0.2,9.7,9.7,-0.27,-0.3,-0.1,9.8,9.8,0.98,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.780,-0.27,0.0,0.0,9.6,9.6,-0.15,-0.4,-0.2,9.7,9.7,-0.27,-0.3,-0.1,9.8,9.8,0.99,-0.1,0.0,9.7,9.7
03/29/2026 03:51:56 pm,176.790,-0.27,0.0,0.0,9.8,9.8,-0.15,-0.4,-0.2,9.8,9.8,-0.26,-0.3,-0.1,9.9,9.9,0.98,-0.1,0.1,9.9,9.9
03/29/2026 03:51:56 pm,176.800,-0.26,0.0,0.0,9.9,9.9,-0.16,-0.4,-0.2,10.0,10.0,-0.27,-0.3,-0.1,10.0,10.0,0.99,-0.2,0.1,10.0,10.0
03/29/2026 03:51:56 pm,176.810,-0.26,0.0,0.0,10.1,10.1,-0.14,-0.4,-0.3,10.1,10.1,-0.27,-0.3,-0.1,10.0,10.0,0.98,-0.2,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.820,-0.27,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,9.9,10.0,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.830,-0.27,0.0,0.0,9.8,9.8,-0.12,-0.3,-0.3,9.9,9.9,-0.24,-0.3,-0.1,9.8,9.8,0.99,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.840,-0.27,0.0,0.0,9.6,9.6,-0.13,-0.3,-0.3,9.7,9.8,-0.25,-0.2,-0.1,9.8,9.8,0.99,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.850,-0.27,0.0,0.0,9.7,9.7,-0.15,-0.3,-0.3,9.8,9.8,-0.25,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.860,-0.28,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.870,-0.26,0.0,0.0,10.0,10.0,-0.14,-0.3,-0.3,10.1,10.1,-0.27,-0.2,-0.1,10.0,10.0,0.98,-0.2,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.880,-0.28,0.0,0.0,10.0,10.0,-0.12,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,10.0,10.0,0.98,-0.1,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.890,-0.28,0.0,0.0,9.9,9.9,-0.12,-0.4,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.900,-0.28,0.0,0.0,9.7,9.7,-0.12,-0.4,-0.2,9.7,9.7,-0.24,-0.2,-0.1,9.8,9.8,0.97,-0.2,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.910,-0.28,0.0,0.0,9.7,9.7,-0.11,-0.4,-0.2,9.7,9.7,-0.25,-0.3,-0.1,9.8,9.8,0.99,-0.2,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.920,-0.28,0.0,0.0,9.8,9.8,-0.13,-0.4,-0.2,9.8,9.8,-0.25,-0.3,-0.1,9.9,9.9,0.98,-0.2,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.930,-0.27,0.0,0.0,9.9,9.9,-0.13,-0.4,-0.2,10.0,10.0,-0.25,-0.2,-0.1,10.0,10.0,0.98,-0.2,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.940,-0.28,0.0,0.0,10.0,10.0,-0.11,-0.4,-0.3,10.1,10.1,-0.24,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:56 pm,176.950,-0.28,0.0,0.0,9.9,9.9,-0.13,-0.4,-0.3,10.0,10.0,-0.24,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:56 pm,176.960,-0.28,0.0,0.0,9.8,9.8,-0.13,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.8,9.9,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.970,-0.28,0.0,0.0,9.7,9.7,-0.13,-0.3,-0.3,9.8,9.8,-0.25,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.980,-0.26,0.0,0.0,9.7,9.7,-0.13,-0.3,-0.3,9.8,9.8,-0.27,-0.2,-0.1,9.8,9.8,0.98,-0.1,0.0,9.8,9.8
03/29/2026 03:51:56 pm,176.990,-0.27,0.0,-0.1,9.8,9.8,-0.13,-0.4,-0.3,9.9,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.000,-0.27,0.0,-0.1,10.0,10.0,-0.13,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.010,-0.27,0.0,-0.1,10.0,10.0,-0.14,-0.4,-0.3,10.1,10.1,-0.26,-0.2,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.020,-0.26,0.0,-0.1,9.9,9.9,-0.13,-0.4,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.030,-0.26,0.0,-0.1,9.7,9.7,-0.13,-0.4,-0.2,9.8,9.8,-0.24,-0.3,-0.1,9.8,9.8,0.98,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.040,-0.26,0.0,-0.1,9.7,9.7,-0.14,-0.4,-0.3,9.7,9.7,-0.25,-0.3,-0.1,9.8,9.8,0.97,-0.2,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.050,-0.27,0.0,-0.1,9.7,9.7,-0.14,-0.3,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.9,9.9,0.96,-0.2,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.060,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,10.0,10.0,-0.24,-0.2,-0.1,10.0,10.0,0.99,-0.2,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.070,-0.27,0.0,0.0,10.0,10.0,-0.14,-0.3,-0.3,10.1,10.1,-0.25,-0.2,-0.1,10.0,10.0,0.99,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.080,-0.28,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,10.0,10.0,-0.26,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.090,-0.28,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.8,9.9,0.98,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.100,-0.26,0.0,0.0,9.7,9.7,-0.12,-0.3,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.97,-0.2,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.110,-0.28,0.0,-0.1,9.7,9.7,-0.13,-0.3,-0.3,9.8,9.8,-0.27,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.120,-0.26,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.130,-0.27,0.0,0.0,10.0,10.0,-0.14,-0.3,-0.3,10.1,10.1,-0.25,-0.3,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.140,-0.27,0.0,-0.1,10.0,10.0,-0.14,-0.3,-0.3,10.1,10.1,-0.24,-0.3,-0.1,10.0,10.0,0.98,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.150,-0.25,0.0,-0.1,9.9,9.9,-0.13,-0.3,-0.3,9.9,10.0,-0.24,-0.3,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.160,-0.27,0.0,-0.1,9.7,9.7,-0.14,-0.4,-0.3,9.8,9.8,-0.24,-0.3,-0.1,9.8,9.8,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.170,-0.25,0.0,0.0,9.7,9.7,-0.14,-0.4,-0.3,9.7,9.7,-0.23,-0.3,-0.1,9.8,9.8,0.94,-0.2,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.180,-0.27,0.0,0.0,9.8,9.8,-0.14,-0.4,-0.2,9.8,9.9,-0.24,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.190,-0.27,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,10.0,10.0,-0.24,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.200,-0.28,0.0,0.0,10.0,10.0,-0.15,-0.3,-0.2,10.0,10.0,-0.25,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.210,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.220,-0.26,0.0,0.0,9.8,9.8,-0.16,-0.4,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.230,-0.27,0.0,0.0,9.7,9.7,-0.15,-0.4,-0.3,9.8,9.8,-0.27,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.240,-0.25,0.0,0.0,9.8,9.8,-0.13,-0.4,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.250,-0.26,0.0,0.0,9.8,9.8,-0.13,-0.4,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.96,-0.2,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.260,-0.26,0.0,0.0,9.9,9.9,-0.14,-0.4,-0.3,9.9,10.0,-0.27,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.270,-0.27,0.0,0.0,10.0,10.0,-0.14,-0.4,-0.3,10.0,10.0,-0.26,-0.3,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.280,-0.27,0.0,0.0,9.9,9.9,-0.12,-0.4,-0.3,9.9,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.290,-0.27,0.0,0.0,9.8,9.8,-0.14,-0.4,-0.2,9.8,9.8,-0.25,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.300,-0.27,0.0,0.0,9.8,9.8,-0.14,-0.4,-0.3,9.7,9.8,-0.24,-0.2,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.310,-0.27,0.0,-0.1,9.8,9.8,-0.15,-0.3,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.320,-0.27,0.0,-0.1,9.9,9.9,-0.14,-0.3,-0.3,10.0,10.0,-0.24,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.330,-0.27,0.0,-0.1,9.9,9.9,-0.14,-0.3,-0.3,10.0,10.0,-0.24,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.340,-0.28,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,9.9,9.9,-0.23,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.350,-0.28,0.0,0.0,9.8,9.8,-0.13,-0.3,-0.3,9.9,9.9,-0.23,-0.2,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.360,-0.25,0.0,0.0,9.8,9.8,-0.15,-0.3,-0.3,9.8,9.8,-0.23,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.1,9.8,9.8
03/29/2026 03:51:57 pm,177.370,-0.27,0.0,0.0,9.8,9.8,-0.14,-0.4,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.1,9.9,9.9
03/29/2026 03:51:57 pm,177.380,-0.26,0.0,0.0,9.8,9.8,-0.15,-0.4,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.1,9.9,9.9
03/29/2026 03:51:57 pm,177.390,-0.25,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.3,9.9,9.9,-0.24,-0.2,-0.1,9.9,10.0,0.99,-0.1,0.1,9.9,9.9
03/29/2026 03:51:57 pm,177.400,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,9.9,10.0,-0.24,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.1,9.9,9.9
03/29/2026 03:51:57 pm,177.410,-0.27,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.25,-0.3,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.420,-0.26,0.0,0.0,9.8,9.8,-0.15,-0.3,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.430,-0.25,0.0,-0.1,9.8,9.8,-0.15,-0.3,-0.3,9.8,9.8,-0.27,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.440,-0.26,0.0,-0.1,9.9,9.9,-0.14,-0.3,-0.3,9.9,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.450,-0.26,0.0,-0.1,9.9,9.9,-0.14,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.460,-0.26,0.0,0.0,9.8,9.8,-0.15,-0.3,-0.3,9.9,9.9,-0.24,-0.3,-0.1,9.9,9.9,0.99,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.470,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,9.9,9.9,-0.25,-0.3,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.480,-0.26,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,10.0,10.0,-0.24,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.490,-0.27,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.500,-0.26,0.0,0.0,9.8,9.8,-0.13,-0.3,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.510,-0.26,0.0,0.0,9.8,9.8,-0.13,-0.3,-0.3,9.9,9.9,-0.27,-0.3,-0.1,9.8,9.8,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.520,-0.27,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.2,9.9,9.9,-0.27,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.530,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.540,-0.24,0.0,0.0,9.9,9.9,-0.16,-0.4,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.550,-0.26,0.0,0.0,9.8,9.8,-0.16,-0.4,-0.2,9.8,9.8,-0.25,-0.3,-0.1,9.8,9.9,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.560,-0.26,0.0,0.0,9.8,9.8,-0.15,-0.4,-0.3,9.8,9.8,-0.25,-0.3,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.570,-0.27,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,9.9,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.580,-0.24,0.0,0.0,9.9,9.9,-0.16,-0.3,-0.3,9.9,10.0,-0.25,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.590,-0.24,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.600,-0.25,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.610,-0.27,0.0,-0.1,9.9,9.9,-0.13,-0.3,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.620,-0.25,0.0,-0.1,9.8,9.8,-0.13,-0.3,-0.3,9.8,9.9,-0.27,-0.3,-0.1,9.8,9.8,0.96,-0.2,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.630,-0.24,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.28,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.640,-0.24,0.0,0.0,9.8,9.8,-0.13,-0.4,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.650,-0.24,0.0,0.0,9.9,9.9,-0.13,-0.3,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.660,-0.23,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,9.9,10.0,-0.25,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.670,-0.25,0.0,0.0,9.8,9.8,-0.13,-0.3,-0.3,9.8,9.8,-0.27,-0.2,-0.1,9.8,9.8,0.95,-0.1,0.0,9.7,9.8
03/29/2026 03:51:57 pm,177.680,-0.25,0.0,0.0,9.7,9.7,-0.12,-0.3,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.690,-0.22,0.0,0.0,9.8,9.8,-0.13,-0.3,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.700,-0.23,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,10.0,10.0,-0.27,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:51:57 pm,177.710,-0.24,0.0,0.0,9.9,9.9,-0.13,-0.3,-0.3,10.0,10.0,-0.26,-0.3,-0.1,9.9,9.9,0.98,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.720,-0.24,0.0,0.0,9.8,9.8,-0.15,-0.4,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.730,-0.25,0.0,0.0,9.8,9.8,-0.14,-0.4,-0.3,9.9,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.740,-0.25,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.8,9.8,0.96,-0.2,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.750,-0.24,0.0,0.0,9.8,9.8,-0.15,-0.3,-0.3,9.8,9.9,-0.25,-0.2,-0.1,9.8,9.8,0.95,-0.2,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.760,-0.22,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.24,-0.3,-0.1,9.9,9.9,0.97,-0.2,0.0,9.8,9.8
03/29/2026 03:51:57 pm,177.770,-0.23,0.0,0.0,9.8,9.8,-0.14,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.98,-0.2,0.0,9.9,9.9
03/29/2026 03:51:57 pm,177.780,-0.24,0.0,0.0,9.9,9.9,-0.13,-0.3,-0.3,10.0,10.0,-0.27,-0.2,-0.1,9.9,9.9,0.98,-0.1,0.0,10.0,10.0
